Incident energy;
Incident energy;
Incident energy;?(E)
19293.41;6.41127E-11
19293.71;6.41138E-11
19294.01;6.41148E-11
19294.3;6.41158E-11
19294.9;6.41179E-11
19295.49;6.412E-11
19296.09;6.41221E-11
19296.68;6.41242E-11
19297.28;6.41263E-11
19297.87;6.41283E-11
19299.06;6.41325E-11
19300.25;6.41367E-11
19301.44;6.41409E-11
19302.63;6.4145E-11
19303.82;6.41492E-11
19305.01;6.41534E-11
19307.39;6.41617E-11
19309.77;6.417E-11
19312.14;6.41784E-11
19314.96;6.41882E-11
19317.78;6.41981E-11
19323.42;6.42179E-11
19329.06;6.42376E-11
19334.69;6.42574E-11
19345.09;6.42938E-11
19355.49;6.43303E-11
19365.89;6.43667E-11
19376.28;6.44031E-11
19397.07;6.4476E-11
19417.86;6.45489E-11
19459.44;6.46946E-11
19501.02;6.48403E-11
19667.35;6.54233E-11
20000.0;6.65891E-11
20615.39;6.87458E-11
21230.77;7.09026E-11
21846.15;7.30593E-11
22153.84;7.41376E-11
22461.53;7.5216E-11
22562.13;7.55685E-11
22662.72;7.59211E-11
22713.02;7.60974E-11
22763.31;7.62736E-11
22788.46;7.63618E-11
22813.61;7.64499E-11
22838.76;7.65381E-11
22863.9;7.66262E-11
22875.74;7.66677E-11
22887.57;7.67091E-11
22899.41;7.67506E-11
22911.24;7.67921E-11
22923.08;7.68336E-11
22929.0;7.68543E-11
22934.91;7.6875E-11
22940.83;7.68958E-11
22946.74;7.69165E-11
22952.66;7.69372E-11
22958.57;7.6958E-11
22963.01;7.69735E-11
22967.45;7.69891E-11
22971.89;7.70046E-11
22976.33;7.70202E-11
22980.77;7.70358E-11
22982.99;7.70435E-11
22985.21;7.70513E-11
22987.43;7.70591E-11
22989.65;7.70669E-11
22991.87;7.70747E-11
22994.08;7.70824E-11
22995.56;7.70876E-11
22997.04;7.70928E-11
22998.52;7.7098E-11
23000.0;7.71032E-11
23001.76;7.71093E-11
23003.52;7.71155E-11
23005.28;7.71217E-11
23006.16;7.71247E-11
23007.03;7.71278E-11
23007.91;7.71309E-11
23008.79;7.7134E-11
23009.67;7.7137E-11
23010.54;7.71401E-11
23010.98;7.71416E-11
23011.42;7.71432E-11
23011.86;7.71447E-11
23012.3;7.71463E-11
23012.74;7.71478E-11
23013.18;7.71493E-11
23013.62;7.71509E-11
23014.05;7.71524E-11
23014.52;7.7154E-11
23014.98;7.71557E-11
