Incident energy;
Incident energy;
Incident energy;?(E)
3670712.0;3.112854E-8
3671080.0;3.126013E-8
3672000.0;3.15891E-8
3672590.0;3.180008E-8
3673590.0;3.215765E-8
3674600.0;3.251881E-8
3675313.0;3.277376E-8
3675610.0;3.287996E-8
3676620.0;3.324112E-8
3677120.0;3.34199E-8
3678130.0;3.378106E-8
3678640.0;3.396342E-8
3680150.0;3.450337E-8
3683190.0;3.559041E-8
3684200.0;3.595156E-8
3684700.0;3.613035E-8
3685210.0;3.631271E-8
3685720.0;3.649508E-8
3686730.0;3.685623E-8
3687240.0;3.70386E-8
3687740.0;3.721739E-8
3688760.0;3.758211E-8
3689770.0;3.794327E-8
3690280.0;3.812563E-8
3690790.0;3.8308E-8
