Incident energy;
Incident energy;
Incident energy;?(E)
58.97691;0.07167579
59.04087;0.06587452
59.10482;0.06150903
59.16878;0.05873345
59.23273;0.05727964
59.29669;0.05675638
59.36064;0.05682996
59.48855;0.05795841
59.61646;0.05979487
59.87228;0.06486657
60.1281;0.07180037
60.38392;0.08101822
60.51183;0.08677975
60.66373;0.09498222
60.81562;0.1050502
60.96751;0.1175533
61.1194;0.1333319
61.2713;0.1536246
61.34725;0.1660113
61.42319;0.1802991
61.49914;0.1969186
61.57508;0.2164323
61.65103;0.2395986
61.72697;0.267417
61.80292;0.301262
61.87887;0.3430458
61.95482;0.3955479
61.99279;0.4270497
62.03076;0.4629708
62.06874;0.5042547
62.10671;0.5521024
62.14468;0.6081715
62.18265;0.6747505
62.22063;0.7551517
62.2586;0.8542239
62.29657;0.9794714
62.31556;1.055357
62.33454;1.142569
62.35453;1.24948
62.37452;1.375468
62.39451;1.525153
62.41449;1.704181
62.43448;1.919806
62.45446;2.180408
62.47445;2.496558
62.49443;2.880084
62.51442;3.34542
62.53441;3.908287
62.5544;4.58621
62.57438;5.397487
62.59437;6.36225
62.61435;7.498533
62.63434;8.825034
62.65432;10.35515
62.67531;12.19379
62.69629;14.27279
62.71728;16.58926
62.73826;19.12471
62.78023;24.7265
62.8222;30.68064
62.86617;36.6511
62.91013;41.55587
62.91813;42.27218
62.9361;43.63931
62.95407;44.64113
62.99;45.4445
63.02593;44.59097
63.06069;42.28133
63.09545;38.7589
63.14979;31.679
63.20412;24.00912
63.2281;20.78076
63.25207;17.76946
63.27604;15.0278
63.30001;12.58718
63.32399;10.4581
63.34796;8.637003
63.37193;7.105044
63.3959;5.835824
63.41828;4.860476
63.44065;4.060562
63.46303;3.409066
63.4854;2.881959
63.50778;2.456581
63.53015;2.113964
63.55253;1.83736
63.5749;1.613384
63.59728;1.430741
63.61965;1.280731
63.64203;1.156224
63.6644;1.051885
63.68678;0.9634019
63.70915;0.8876131
63.73153;0.8219604
63.7539;0.7645899
63.79865;0.66901
63.8434;0.5925478
63.88815;0.5299923
63.9329;0.477926
63.97765;0.4340007
64.0224;0.3965347
64.06715;0.3642809
64.1119;0.3362907
64.2014;0.2903086
64.2909;0.2543359
64.3804;0.2256203
64.46989;0.202328
64.57218;0.1807361
64.67446;0.1632564
64.77675;0.1489456
64.87903;0.1371286
64.98132;0.1273047
65.0836;0.1190917
65.28817;0.106328
65.49274;0.09718
65.69731;0.09078054
65.90188;0.08670559
66.10644;0.08518489
66.4;0.08631754
66.58063;0.08597978
66.67225;0.08592447
66.78678;0.08660764
66.90131;0.08824488
67.13036;0.09406293
67.35942;0.1033923
67.47395;0.1096933
67.58847;0.1174016
